"","measurementID","eventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"104","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"105","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"106","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","specific vegetation cover",98,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"107","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",14,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"108","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",6,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"109","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"110","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"111","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"112","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",4,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"113","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",16,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"114","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",16,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"115","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","specific vegetation cover",68,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"116","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",16,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"117","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"118","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",8,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"119","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"120","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",26,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"121","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",14,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"122","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"123","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"124","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","specific vegetation cover",54,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"125","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","specific vegetation cover",22,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"126","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","specific vegetation cover",4,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"127","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"128","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"129","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","specific vegetation cover",4,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"130","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","specific vegetation cover",30,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"131","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","specific vegetation cover",52,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"132","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","specific vegetation cover",20,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"133","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"134","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"135","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"136","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"137","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","specific vegetation cover",16,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"138","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","specific vegetation cover",60,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"139","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","specific vegetation cover",34,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"140","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","specific vegetation cover",6,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"141","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"142","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","specific vegetation cover",62,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"143","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","specific vegetation cover",10,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"144","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","specific vegetation cover",8,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"145","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"146","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"147","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","specific vegetation cover",4,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"148","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"149","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","specific vegetation cover",78,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"150","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",8,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"151","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",4,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"152","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",10,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"153","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",6,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"154","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",4,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"155","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",12,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"156","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"157","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",10,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"158","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"159","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_10_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","specific vegetation cover",46,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"160","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",12,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"161","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",4,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"162","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",6,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"163","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"164","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",6,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"165","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",4,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"166","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",4,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"167","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"168","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",6,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"169","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_10_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"170","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_11_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"171","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_12_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",20,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"172","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413_13_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20100413","specific vegetation cover",32,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"173","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",20,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"174","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",8,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"175","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",6,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"176","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"177","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",4,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"178","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"179","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",4,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"180","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",4,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"181","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",6,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"182","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_10_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",2,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"183","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415_11_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","specific vegetation cover",88,"percentage","Point-Quadrat","20100415","https://vocabs.lter-europe.net/envthes/en/page/20537"
"184","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413","specific vegetation cover",10,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"185","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413","specific vegetation cover",4,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"186","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"187","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413","specific vegetation cover",6,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"188","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413","specific vegetation cover",8,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"189","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"190","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20100413","specific vegetation cover",66,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"191","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413","specific vegetation cover",12,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"192","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"193","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413","specific vegetation cover",6,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"194","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413","specific vegetation cover",4,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"195","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"196","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20100413","specific vegetation cover",78,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"197","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20100413_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20100413","specific vegetation cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
