"","occurrenceID","eventID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","class","order","family","genus","taxonRank"
"77","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"78","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"79","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"80","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"81","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"82","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"83","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"84","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"85","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"86","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"87","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"88","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"89","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"90","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"91","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"92","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"93","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"94","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"95","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"96","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"97","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"98","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"99","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"100","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"101","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"102","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"103","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"104","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"105","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"106","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"107","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"108","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"109","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"110","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"111","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"112","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"113","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"114","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"115","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"116","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"117","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"118","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"119","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"120","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"121","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"122","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"123","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"124","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"125","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"126","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"127","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"128","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"129","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"130","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"131","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"132","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"133","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"134","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"135","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"136","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"137","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"138","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"139","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"140","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"141","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"142","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"143","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"144","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"145","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"146","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"147","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"148","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"149","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"150","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"151","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"152","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
