"","measurementID","eventID","parentEventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"88","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",104,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"89","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",10,"total number","Point-Quadrat. Number of species","20100413","https://vocabs.lter-europe.net/envthes/en/page/22196"
"90","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.82480321975828,NA,"Point-Quadrat. Shannon Index","20100413","https://vocabs.lter-europe.net/envthes/en/page/21513"
"91","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",3,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/22064"
"92","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",39,"percentage","Point-Quadrat","20110405",NA
"93","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",82,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/20537"
"94","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",110,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/20537"
"95","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",10,"total number","Point-Quadrat. Number of species","20110405","https://vocabs.lter-europe.net/envthes/en/page/22196"
"96","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.39865069630267,NA,"Point-Quadrat. Shannon Index","20110405","https://vocabs.lter-europe.net/envthes/en/page/21513"
"97","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",9,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/22064"
"98","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",6,"percentage","Point-Quadrat","20120315",NA
"99","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",72,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"100","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",76,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"101","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",6,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"102","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.29524610737732,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"103","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/22064"
"104","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",33,"percentage","Point-Quadrat","20130401",NA
"105","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",64,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"106","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",78,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"107","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",16,"total number","Point-Quadrat. Number of species","20130401","https://vocabs.lter-europe.net/envthes/en/page/22196"
"108","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",2.44823398488103,NA,"Point-Quadrat. Shannon Index","20130401","https://vocabs.lter-europe.net/envthes/en/page/21513"
"109","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",6,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/22064"
"110","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",38,"percentage","Point-Quadrat","20140408",NA
"111","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",24,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"112","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",28,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"113","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",3,"total number","Point-Quadrat. Number of species","20140408","https://vocabs.lter-europe.net/envthes/en/page/22196"
"114","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",0.75893677276206,NA,"Point-Quadrat. Shannon Index","20140408","https://vocabs.lter-europe.net/envthes/en/page/21513"
"115","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",10,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/22064"
"116","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",18,"percentage","Point-Quadrat","20150514",NA
"117","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",44,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"118","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",54,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"119","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",6,"total number","Point-Quadrat. Number of species","20150514","https://vocabs.lter-europe.net/envthes/en/page/22196"
"120","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.59063358954828,NA,"Point-Quadrat. Shannon Index","20150514","https://vocabs.lter-europe.net/envthes/en/page/21513"
"121","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",5,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/22064"
"122","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",24,"percentage","Point-Quadrat","20160318",NA
"123","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",34,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"124","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",36,"percentage","Point-Quadrat","20160318","https://vocabs.lter-europe.net/envthes/en/page/20537"
"125","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",4,"total number","Point-Quadrat. Number of species","20160318","https://vocabs.lter-europe.net/envthes/en/page/22196"
"126","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.01390466093457,NA,"Point-Quadrat. Shannon Index","20160318","https://vocabs.lter-europe.net/envthes/en/page/21513"
"127","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",4,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/22064"
"128","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",15,"percentage","Point-Quadrat","20170404",NA
"129","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",58,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"130","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",74,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"131","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",9,"total number","Point-Quadrat. Number of species","20170404","https://vocabs.lter-europe.net/envthes/en/page/22196"
"132","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.56675204140656,NA,"Point-Quadrat. Shannon Index","20170404","https://vocabs.lter-europe.net/envthes/en/page/21513"
"133","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",1,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/22064"
"134","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",15,"percentage","Point-Quadrat","20180406",NA
"135","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",60,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/20537"
"136","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",64,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/20537"
"137","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",5,"total number","Point-Quadrat. Number of species","20180406","https://vocabs.lter-europe.net/envthes/en/page/22196"
"138","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",0.731889068087279,NA,"Point-Quadrat. Shannon Index","20180406","https://vocabs.lter-europe.net/envthes/en/page/21513"
"139","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",7,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"140","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",23,"percentage","Point-Quadrat","20190510",NA
"141","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",12,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"142","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",12,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"143","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",3,"total number","Point-Quadrat. Number of species","20190510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"144","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",0.867563228481461,NA,"Point-Quadrat. Shannon Index","20190510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"145","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",7,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"146","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",2,"percentage","Point-Quadrat","20220510",NA
"147","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",54,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"148","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",54,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"149","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",7,"total number","Point-Quadrat. Number of species","20220510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"150","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.41257532199926,NA,"Point-Quadrat. Shannon Index","20220510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"151","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","bare soil cover",13,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/22064"
"152","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","musk/lichen cover",3,"percentage","Point-Quadrat","20230411",NA
"153","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","vegetation cover",42,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"154","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","total specific cover",42,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"155","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","plant species richness",6,"total number","Point-Quadrat. Number of species","20230411","https://vocabs.lter-europe.net/envthes/en/page/22196"
"156","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2","diversity index",1.29450569472078,NA,"Point-Quadrat. Shannon Index","20230411","https://vocabs.lter-europe.net/envthes/en/page/21513"
"157","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","bare soil cover",1,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/22064"
"158","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","musk/lichen cover",23,"percentage","Point-Quadrat","20130401",NA
"159","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","vegetation cover",62,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"160","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","total specific cover",74,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"161","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","plant species richness",8,"total number","Point-Quadrat. Number of species","20130401","https://vocabs.lter-europe.net/envthes/en/page/22196"
"162","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","diversity index",1.88760076352028,NA,"Point-Quadrat. Shannon Index","20130401","https://vocabs.lter-europe.net/envthes/en/page/21513"
"163","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","bare soil cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/22064"
"164","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","musk/lichen cover",25,"percentage","Point-Quadrat","20140408",NA
"165","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","vegetation cover",26,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"166","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","total specific cover",26,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"167","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","plant species richness",2,"total number","Point-Quadrat. Number of species","20140408","https://vocabs.lter-europe.net/envthes/en/page/22196"
"168","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","diversity index",0.690185676018804,NA,"Point-Quadrat. Shannon Index","20140408","https://vocabs.lter-europe.net/envthes/en/page/21513"
"169","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","bare soil cover",4,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/22064"
"170","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","musk/lichen cover",17,"percentage","Point-Quadrat","20150514",NA
"171","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","vegetation cover",50,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"172","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","total specific cover",62,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"173","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","plant species richness",8,"total number","Point-Quadrat. Number of species","20150514","https://vocabs.lter-europe.net/envthes/en/page/22196"
"174","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1","diversity index",1.58362214159224,NA,"Point-Quadrat. Shannon Index","20150514","https://vocabs.lter-europe.net/envthes/en/page/21513"
